,Close,High,Low,Open,Volume,MFI_10,ATR_10,STOCHk_10_3_3,RET,MOM,VOL,ATR_10_res,MFI_10_res,STOCHk_10_3_3_res,Investor_Sentiment_PC1
2025-07-28,3119.409912109375,3288.260009765625,3117.919921875,3228.610107421875,2262100,90.36935314079344,111.55145566485052,88.20828985143875,-0.023979642229586262,0.20009890006338293,0.0005912226297518769,-32.159719199708746,12.354973711621454,4.41784526915886,1.5753776680857166
2025-08-04,3210.010009765625,3227.679931640625,3105.6298828125,3114.27001953125,1562700,90.2938570862678,112.60131498117798,85.39522103779969,0.029043985948927542,0.1893593602162139,0.0005063931048386719,-24.492312085989056,6.540811128771907,-7.378371728026252,0.5870322565312058
2025-08-11,3225.659912109375,3242.169921875,3189.580078125,3220.719970703125,1439800,90.40190520579242,106.60016785806016,82.87583578140915,0.0048753437827731005,0.17767180119391968,0.0004735601403916,-21.8254674635657,11.06002345325058,-3.827849210814648,0.9655707777379425
2025-08-18,3168.72998046875,3206.77001953125,3079.27001953125,3202.6298828125,1460400,83.28816348088333,110.57914033006664,81.0976729112075,-0.01764908055771952,0.14014754448234246,0.0004914600460481956,-7.049744456472624,12.33925982177557,4.447237346894724,1.0966353583530846
2025-08-25,3186.010009765625,3212.68994140625,3164.080078125,3195.139892578125,1384600,82.01425741507201,104.38221262518498,74.66716937780008,0.005453298136283147,0.09313551983556434,0.00045627126749957887,1.357875492720467,14.726438327069133,0.5264821561194282,0.930828084375722
2025-09-01,3205.1201171875,3214.639892578125,3135.02001953125,3164.580078125,1516700,73.26063912622064,101.90597866735398,68.50229877278231,0.005998131632763082,0.05463832859753337,0.000321640608000402,22.87775774207985,10.341903115719731,-0.9201716299148899,0.18384151504453475
2025-09-08,3395.5400390625,3395.5400390625,3206.340087890625,3209.81005859375,2261400,72.79659355847633,110.75737298811858,78.41037091869312,0.059411165545363076,0.049351993639138,0.0005877603986439878,2.2994303006300782,6.304136172537824,1.7356956249470699,0.42622417533020035
2025-09-15,3445.239990234375,3467.889892578125,3391.330078125,3407.780029296875,1851700,71.65085124255914,107.33761713461922,87.22284310153067,0.014636832609871586,0.10930633481661478,0.0005770410910438601,-12.91608708919199,1.9111043062476227,9.8110326384854,0.7609244728837985
2025-09-22,3386.050048828125,3497.949951171875,3365.72998046875,3463.840087890625,1625600,61.18358217582125,109.8258524914698,89.14829025840216,-0.017180208512041384,0.08416620229263017,0.0005471980373235529,2.4094355306288833,-1.2183167403937816,21.304569107872283,0.7303757616903872
2025-09-29,3549.2099609375,3565.9599609375,3413.330078125,3414.429931640625,1838600,60.78800427549583,116.83425845326032,88.00108484930725,0.04818591271733941,0.06311290197844976,0.0007060652372993101,-6.111362975975084,-5.298192184413317,12.240631383404988,0.2704639355238096
2025-10-06,3610.60009765625,3617.860107421875,3569.43994140625,3598.110107421875,407400,70.5104836597481,112.0158472563718,89.49452705977855,0.017296845606320277,0.10879573907397377,0.0007034302966201681,-20.749423583579542,1.5973844253320237,12.606831279469276,1.0024332780929528
2025-10-13,3748.889892578125,3794.8701171875,3522.5400390625,3550.080078125,2602300,72.97183603009069,128.04727034323463,96.2616700781624,0.03830105555351948,0.1500722269098803,0.0006145782069012994,-9.462436565436292,-5.298130237248813,8.506773130106524,0.18475635529849707
2025-10-20,3941.590087890625,3951.070068359375,3728.3798828125,3775.39990234375,2384700,75.04336810207435,137.51156186359867,97.04640779826934,0.05140193519526903,0.15932929651447225,0.000713319166631478,-13.470269772950672,-5.348850002042198,6.165398631207623,0.16414959565649767
