지점,지점명,일시,기온(°C)
108,서울,2024-12-06 23:48,-.3
108,서울,2024-12-06 23:49,-.3
108,서울,2024-12-06 23:50,-.3
108,서울,2024-12-06 23:51,-.3
108,서울,2024-12-06 23:52,-.4
108,서울,2024-12-06 23:53,-.4
108,서울,2024-12-06 23:54,-.4
108,서울,2024-12-06 23:55,-.4
108,서울,2024-12-06 23:56,-.4
108,서울,2024-12-06 23:57,-.4
108,서울,2024-12-06 23:58,-.4
108,서울,2024-12-06 23:59,-.4
108,서울,2024-12-07 00:00,-.4
